"param1","param2","param3","param4","param5","vec","iteration","ir","sir"
-2.48607179121687,-1.60517623763101,-0.549756183485067,0.477448995204611,-0.494039831577433,1,5,0.649888863245995,0
0.695097618089177,-0.3219638616951,-0.0862865773031597,-0.964859080294382,0.331599434833587,2,5,0.99418518265247,0
1.7615437030102,-0.512532837517114,0.30215406256006,0.851934274057875,0.402206948404931,3,5,1.10306118665767,0
1.51694782766142,-1.0777789446085,-1.76287660194784,-0.423564799336876,0.304891867605753,4,5,0.993486820463407,0
0.492317806304867,-0.405851778432248,-0.493183412619311,-0.688676132482986,0.191228540187901,5,5,1.01259202493835,0
1.67801946119596,0.70921449990834,0.912034459782219,0.916818155909114,-1.47151008339138,6,5,1.56342489359741,0
-0.60857382438689,-0.783467411240788,-0.592973387483584,0.730950438095815,-0.51757904383227,7,5,0.994603452361375,0
0.459949252578576,0.454049948860197,-1.31442341674183,0.0548301869469051,0.284749261710759,8,5,1.14650109448318,0
-0.94413266036878,-0.265450577644501,0.445628289532092,-0.287805938814549,0.119173069638826,9,5,0.984949066908543,0
1.66658637128716,0.296397006256212,-0.378104574938966,-0.347905512922535,-1.89120894497855,10,5,1.19533161016357,0
0.508481904267406,-0.269342594312555,0.910968962157726,0.0215007544282572,-0.998818207472327,11,5,1.04881662557002,0
-0.673503264848719,-1.94100057539274,-2.07714590401981,0.141655644918113,0.162105196656394,12,5,0.916308684332089,0
-0.559519431644385,1.29927170945093,-0.259179957343685,-0.073299222093782,-1.03010450476361,13,5,1.17236378476582,0
1.18715935466746,0.0362229064799338,1.42394266972914,-0.115388557341051,0.597930024001007,14,5,0.980609747799537,1
-0.360329453827566,1.35545567853948,0.0758591060097294,0.00740948406978775,0.528993581528848,15,5,0.979303780612278,0
1.66266774952057,-0.936249509923539,1.38121484839234,0.354979667157552,-0.237650439592268,16,5,1.10855489158449,0
0.575798644330648,-1.29213223341948,-0.276578986110117,0.886019424120618,-0.386250153266073,17,5,1.0684839672803,0
-0.328271599943773,-1.06000625679975,2.68861915195129,1.64095648808206,0.910178941514595,18,5,0.795477815797661,0
-1.5687838793846,0.0214035746422351,-1.48634824034861,-0.633073559482047,0.527300753263019,19,5,1.08939272456396,0
0.516914927520964,-0.311142232215935,0.199247931858181,1.17324589062822,-0.250613241021122,20,5,1.15857812930426,0
0.46325217586113,-0.269213235776976,1.76088513214764,0.953431670452282,1.74613977360135,21,5,0.793008910544545,0
0.689162083934314,-0.0648245876739075,0.882861758530068,-2.07682369776423,-0.572591329760742,22,5,0.956892987055012,0
0.14588646435345,0.390349310290507,0.461694668392437,0.788793995060156,1.63526299245345,23,5,0.793076417716405,0
0.91559310061654,-0.0500708520655,-0.676903304885444,0.380044963608028,0.343726197235779,24,5,1.09870454381645,0
-0.248797312248635,-0.970107488869002,-0.72023803757886,0.667601215175811,-0.28465899215507,25,5,1.016853246633,0
-0.459256903777659,-0.156739746426182,1.93193608005061,-0.791301885341709,0.15140374971007,26,5,1.09127592560455,0
-0.140983312560239,0.604549871384724,-0.750802118421976,-1.89292935270379,-0.155392813112017,27,5,1.01132184072087,1
1.54994169166565,0.289056553793817,-0.658335708866722,0.643014969378121,0.0027903397200575,28,5,1.26214648494909,0
1.29698680707637,1.6120533543199,0.587199246572867,-0.713622837382528,0.492800802686976,29,5,0.844452215061438,0
0.191307275345148,-1.74596719785031,-1.14878671513404,-0.427963716636277,0.535250080133668,30,5,0.968591359739908,1
2.32899033286442,1.14389060013912,0.997295566459806,-0.590389443813869,-0.178600358862086,31,5,0.909451825336325,0
0.38371895431781,0.631034241708826,-0.107087838545753,0.226949269497646,1.02940109134274,32,5,0.931212287948993,0
0.240604543922792,-1.39425189156133,-0.876522387752838,0.483451994305442,-0.895242293423211,33,5,1.01544838734139,1
0.828375636887284,-1.52867811070757,1.15595152706374,0.925607513723654,-0.867062508996668,34,5,1.04426134032819,1
-1.143618313781,0.856740215586267,0.821207124651259,-0.743699628917287,1.77148676477436,35,5,0.95116978809183,0
-0.941557749721071,1.56505140939072,-0.304216717108832,0.455192175775284,0.126431127639971,36,5,1.07462331558236,0
-0.15915164018803,-2.00376708909057,-0.782796972211723,-1.21891619029028,-2.04062088541768,37,5,0.625478245030268,0
-0.0585519638794115,1.4845756003294,-0.0832671910998671,-0.104344294823239,2.36377596584756,38,5,0.65922873122194,1
2.18506087549711,0.0816332983795121,0.790208733734967,-0.642584824807074,0.619456394971808,39,5,0.881104077732936,0
0.661139420747188,0.456385957699227,-0.663762293626516,0.646914076902846,-1.01404798734278,40,5,1.42501564993468,1
-1.30808202397723,-2.92178262400175,-0.154247247079223,-1.07314996810133,-0.45556806081551,41,5,0.809043362963164,1
-2.34518543002422,0.53132347460208,-2.43800737887274,-1.79044001933353,0.121670810757758,42,5,1.30527275019549,0
0.319449266715529,-0.172689574447915,-0.873267699269033,-1.41710372361092,0.760662832887423,43,5,1.00475088055426,0
-0.962372877360395,-1.26388162342251,1.72187617756873,1.20321091308788,-0.97585042673097,44,5,0.760846111513271,0
-0.862563357703001,-1.08620698640504,0.533852385906112,-0.835244057058099,-0.478325768733495,45,5,0.957437821750741,0
-0.323270452957685,-2.10406332890008,-0.397381644502013,-0.118846120982786,-0.339297554885814,46,5,0.865586250458332,0
-0.165680933579239,1.06093868140655,0.0164218296200763,0.604641651947382,1.5763679864766,47,5,0.800303998403845,0
-1.81393707319956,0.809664262345481,-0.0625390578456119,-0.243397931260116,0.129444685487038,48,5,0.984781178981656,1
-0.619560024687084,1.35099261726627,1.39917249905132,1.388441538585,0.311842358090326,49,5,0.885437014441751,0
-0.939590228781296,0.985085781700003,-0.85173853022807,0.799669653285795,-0.226111571792227,50,5,1.19921831948368,0
-0.0766745498986643,1.58722412182879,0.186798005054238,-1.00306614819309,-0.995846649566637,51,5,1.03101974117674,0
-1.93815790814178,-0.947532491672873,0.306309545800737,0.906334145241081,-2.25472958644271,52,5,0.604134438014394,0
0.306685681353547,-0.573178658250525,1.35976705913084,-0.682103845910522,0.0747994048849304,53,5,1.05774372807567,0
0.949978137417129,-0.851704100949437,-0.384534052271748,1.56127155396835,0.893147619892849,54,5,1.02884023642825,1
-0.389136600207877,-0.228325372312086,0.620419141514047,0.416164058191595,0.0196920424464836,55,5,0.978387047335649,1
-0.287156673626902,-0.68279306073483,-1.71397182907826,0.67441810664023,-0.0493918214752533,56,5,1.13745265340917,1
1.53014537303058,0.824510213839484,-0.407522074375776,-0.517240520738603,-0.399637128691904,57,5,1.0614483846246,0
0.597101475148474,0.106837583677171,-0.014093563848357,-0.817458405330946,0.966494478332491,58,5,0.954542626578689,0
-1.50408381939035,0.318870672543803,-0.278893925895964,-1.35374334169548,0.715808121881396,59,5,1.14813336776857,0
0.692923822195826,-0.746513629831029,0.148166178876544,0.495457357599946,-0.173738494272547,60,5,1.06992857424376,1
-0.344382203876104,-1.02069872959941,1.50054507621899,0.0930854429548,0.689215174278828,61,5,0.997501095087668,0
-0.423426546676089,1.61423414627227,-0.775420699232784,2.52014676733699,-0.602934698563005,62,5,1.98308483462677,0
1.26197291546139,0.900785586661835,0.414905740492646,0.03972182491652,0.636758825741822,63,5,0.940533332980917,0
0.263204313986066,1.07479538322988,1.52681322294684,0.716044381135078,-1.82613111649219,64,5,1.23368988457336,1
1.31179011222437,-0.989833340957593,-0.692792906990137,-0.151035940321865,-0.449930563558974,65,5,1.0508292974597,0
-1.18186924458821,-0.899280030910341,-0.553926673457753,0.541502198755969,-0.0297375449523403,66,5,0.902531134568565,0
0.389897195888696,-1.21252692284383,0.853180203713843,0.369623185916167,0.714855622863394,67,5,0.978252747660449,0
0.0317855067036915,-0.491596740050352,-0.78534976740656,1.50349869382547,0.146104183656446,68,5,1.13854072042008,0
0.913801828540272,0.820127269506259,2.75705338608077,-0.783859726251745,1.05763867454882,69,5,0.949372271905689,0
-0.300945149201672,-0.0496104132191603,0.510097387072223,1.09281603682862,0.925398763014286,70,5,0.880181770813141,1
-0.526118625014296,-0.730712538629454,-0.0575216495273868,-0.185259212761962,1.10516507376147,71,5,0.979283280687424,1
0.0328859022316713,-0.183581328345069,-0.754394389893078,2.16163576703923,1.37433473103307,72,5,0.903275524567713,0
-0.814165030028056,-0.29190703314936,2.73753741036275,1.18357117615707,1.85142207881964,73,5,0.710319633027178,0
-1.11742900587026,-1.04540560881571,0.369758634699575,0.535130637728626,0.460459677262156,74,5,0.866706686406128,0
0.807904518533795,0.21318734804578,0.751680271091552,-0.641656055390717,1.06696964221365,75,5,0.93021724021653,0
0.918047007854711,-0.145388138350048,1.34647891104532,-0.839544857730976,-0.270171666726341,76,5,1.02206473915593,0
0.765476252876262,-0.542323054470166,0.681370174522391,-0.755334446527382,-0.108769846178129,77,5,1.01559521566255,0
0.591643519322329,0.267105619600315,0.376133729307209,-0.467819312324872,0.104667629043612,78,5,1.01211338432316,0
-2.56922354863,0.560731962584827,-0.138924851876915,0.869759821613226,-1.08087680918382,79,5,0.821297123926805,0
0.356828283635784,-0.20944906600525,-0.768762405594922,-0.874044278727,-0.757061144260023,80,5,1.01056351127875,0
-1.10310441294196,1.14920841462061,-0.0663769683377137,0.795427127901967,-1.23079110452193,81,5,1.18091536786558,0
-0.247752631224529,1.32402435480985,1.45034143901631,0.571312728845062,-0.17876853146611,82,5,0.991115736234139,0
-0.0679904870032347,-0.433635625549008,-1.73553457414725,-1.13284928794096,-2.35161757196434,83,5,0.844027146672878,0
-0.304339599709895,-0.118082386514137,0.184080570316522,-0.683080379205796,-1.92535235259128,84,5,0.889188269337675,0
0.45051860057759,-0.0389003473665931,-1.33609477549537,0.266314399347802,1.45077113908603,85,5,0.937101909119569,0
-0.929616587202057,0.180857536156476,-0.828534549154033,0.838443181087256,0.0916517570870151,86,5,1.06003148234873,0
0.420189714502305,-1.78152172254003,0.763159721118655,-0.507838407324805,0.474701697715881,87,5,1.05070053198446,0
1.26564114542335,0.669690063327252,0.504291119051805,0.306906168189761,0.349429885212382,88,5,1.02551218422073,0
0.0833616414835181,-0.691847911203887,-0.691033899922188,-0.676213752056345,1.28186710988496,89,5,0.995576467436462,0
-0.211593020046027,1.28441775265796,-0.439852637895329,-1.78048598856502,-0.752093419735947,90,5,0.985805698810726,0
0.227493251246031,1.453972677372,-0.418144334421054,0.359141636564393,0.190602731344116,91,5,1.13136022973984,1
-2.2987923461424,-0.352534863326102,-1.04577248732896,-1.54701055331287,-0.0826838162567693,92,5,1.10733442078714,0
0.735892479481871,-0.863342432114008,0.740352722572984,-1.04380694899316,-1.66244634038776,93,5,0.86414170474063,0
-0.0479431501148865,-0.654899804334103,-0.60557519461652,-0.497113887436787,0.47935222940294,94,5,1.0165609633032,0
0.155564168685507,-1.99691983297194,-1.03000241877265,-1.02626141573307,0.497242169186255,95,5,0.984328025739811,0
1.32693152011827,-0.165609039384228,2.88424882630266,1.28855024559187,-0.123219272957827,96,5,1.14292610628479,0
-0.232047090316762,0.759505985432285,1.04937645967956,0.490989362337272,-0.677667414852973,97,5,1.05870369343495,1
-0.10917899995196,-1.62383681086101,1.87570969957859,-0.307572268304301,-0.950711343600081,98,5,0.933235466265797,0
-1.51388702495927,1.98398801157282,2.21628267549028,-0.0630277705452795,-1.35187910802921,99,5,0.879448779216198,0
-0.360349187404429,-0.517603061536653,3.85459497277284,0.0152686083415311,-2.0250345067446,100,5,0.882606667558615,0
0.019490323201547,-0.221450354959114,0.293074499105138,0.676625352815186,-0.246819457654371,101,5,1.05431940748461,0
-0.127423115291522,0.922334752042492,-2.31830226129688,-0.168356536342956,2.41377948238832,102,5,0.817005653436939,0
-0.99403669410819,-0.958653802514276,0.901563243899429,1.37682355970865,-0.161677554965791,103,5,0.808337845666137,1
-1.13224335703827,0.262874155498055,-0.70675823892594,1.56609503816881,-0.0644523783349543,104,5,1.06494315061067,0
-0.960674380113813,0.235612300620657,-0.098211120449512,-0.446408892035265,-0.712466251288852,105,5,1.00256766590701,0
-0.0040009670468038,1.46627670438941,0.683400263337028,-0.227653755604319,0.832964002469979,106,5,0.889763038154289,0
-0.952578684731754,0.472214960518017,-0.277393957317251,1.10059773705938,1.64658733774983,107,5,0.771357893868568,0
0.196951592692679,-0.362374363460734,0.482158048471765,2.1372911653565,-1.15787282906683,108,5,1.34100385748002,0
-2.26742129295451,-0.265049812070254,0.0369989823125707,-0.492281574326247,-0.420146751459436,109,5,0.893623090760116,0
-1.92923603110238,-0.335717034763539,-1.14979382607656,-0.180961319337067,-1.03064342982772,110,5,0.904517239859459,0
-0.133874470407425,-0.488366393616165,-0.117333240264295,0.0588851710304634,2.15568233288527,111,5,0.843291811329693,0
-0.224189024014177,-0.301699326300448,-0.564834131036237,0.452942405008578,0.503261847780144,112,5,1.01086534834114,0
-0.497789782866807,0.293213658568037,0.680229293680589,0.525836847407144,0.76582509551725,113,5,0.912037809587124,0
-0.658321737621899,-0.458055631275486,1.12722953138255,-1.6383997358592,0.463556103929238,114,5,1.24076087122448,1
0.869821716587142,-0.556610128819479,0.57451837691432,0.957412818605168,-0.974365487892888,115,5,1.20698628625179,1
