"param1","param2","param3","param4","param5","vec","iteration","ir","sir"
2.12433654555932,2.22606422475561,1.78195513020031,2.52171862888095,1.47351551719836,1,1,0.000627110233386488,0
-0.848621350299965,0.961554010388014,2.11755486007848,-0.373079263389238,0.0505911563799043,2,1,1.58603250859075,0
-2.07692998870019,4.55740534398121,0.875319726584982,0.198663121626343,1.39036461724801,3,1,0.00158823772269241,0
2.3336096593595,0.597273521727258,0.139240901241458,0.690178440810034,-0.419929186271041,4,1,0.736419867994952,1
1.66511404920281,0.535326454670644,2.20822099169553,3.84844998959624,-0.404499916760056,5,1,0.00126733437886961,0
0.0490878623680144,2.96512670980549,2.33065081961246,0.223476777993827,2.86905597294468,6,1,0.00104601565374824,0
-0.479004395671857,3.85831173817283,-0.56275041094158,-1.9279247517571,2.08137928205565,7,1,0.0126187453193209,0
3.22589362884175,0.248889655944882,1.46331513294641,1.0123781494362,-0.278104479149142,8,1,0.0375798328353217,0
4.20823108311659,-0.347458714966786,1.51394654228723,-0.367232201242622,-0.71823811812198,9,1,0.0128433340883026,0
3.3655297453064,-0.0634477849552904,-1.68557464217546,0.969852912708812,2.69125222997016,10,1,0.00527489724724259,0
-0.0164813029061128,0.770647707399471,1.18948426876553,-1.56225335226202,-0.528458830750791,11,1,6.51535729637361,1
3.23616674780878,1.76288068611578,1.49262762515939,2.1995860948278,0.305102511808488,12,1,0.00123060949935388,0
1.26247906568675,2.7807208941044,0.837040483869343,2.61791399466494,-0.0229323021461709,13,1,0.00690874192492238,0
0.65629359259883,0.373289384783653,1.77320437900295,-0.16855112784304,2.87665427861736,14,1,0.062222124938759,0
-0.506337143562267,0.158652921112517,1.02703158633849,-0.0949709970604893,3.33061822726291,15,1,0.124403601880031,0
-0.282906140382022,1.82688139604455,-1.0032027248876,3.12034431513864,3.1850673781861,16,1,0.00147881870904657,0
2.08585207724437,1.43398111498358,0.795548227817784,-3.26933415465076,1.97743212350333,17,1,0.0194761999395119,1
-0.371203343741862,0.797208355179785,-0.0474383651313719,-2.03171168850094,0.563742631303222,18,1,9.22815144226395,1
1.91003659539485,2.48731288083924,1.22077248739512,1.63997572007428,2.17760909554825,19,1,0.00162187315478219,0
1.96028445678182,0.541708307266252,0.431347905879834,0.80845916123807,-1.38227000880419,20,1,1.08488921704071,1
2.00857421322231,-1.66931350852942,-0.959857047696874,0.263887443758196,5.17529213144459,21,1,0.000311123428025357,0
0.507424140424766,-1.37026244845534,0.425345153404856,1.81840951629913,-0.00124118341922785,22,1,2.42873962761531,1
0.0287221727239689,2.49649115866746,-1.89941001671092,-2.46288591413848,2.81883787180963,23,1,0.0310801462404807,0
1.54641905740566,0.851136238119744,0.0259903914566847,1.19066841611839,1.22135964309444,24,1,0.390080691578202,0
