"param1","param2","param3","param4","param5","Variable","Iteration","NAME"
"0","0","0","0","0","CENTER","0","MVN_TRUE1POSCOR_LHS_NOPAR"
"1","1","1","1","1","VAR","0","MVN_TRUE1POSCOR_LHS_NOPAR"
"1","0","0","0","0","COV","0","MVN_TRUE1POSCOR_LHS_NOPAR"
"0","1","0","0","0","COV","0","MVN_TRUE1POSCOR_LHS_NOPAR"
"0","0","1","0","0","COV","0","MVN_TRUE1POSCOR_LHS_NOPAR"
"0","0","0","1","0","COV","0","MVN_TRUE1POSCOR_LHS_NOPAR"
"0","0","0","0","1","COV","0","MVN_TRUE1POSCOR_LHS_NOPAR"
NA,NA,NA,NA,NA,"P975","0","MVN_TRUE1POSCOR_LHS_NOPAR"
NA,NA,NA,NA,NA,"P025","0","MVN_TRUE1POSCOR_LHS_NOPAR"
"-0.0610922495447894","-0.00866200816732671","0.00528630026220446","-0.0151198004064636","-0.0235068384110947","CENTER","1","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.892818429671796","0.89140410968264","1.02600574005025","0.924926249928921","0.91241053084666","VAR","1","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.892818429671796","0.360517811719394","-0.000687803753074781","-0.0223089892653592","-0.000567374888076188","COV","1","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.360517811719394","0.89140410968264","-0.00363468100211887","-0.0293398221539778","0.0100892598912176","COV","1","MVN_TRUE1POSCOR_LHS_NOPAR"
"-0.000687803753074781","-0.00363468100211887","1.02600574005025","0.0169991738705772","0.0382990971680062","COV","1","MVN_TRUE1POSCOR_LHS_NOPAR"
"-0.0223089892653592","-0.0293398221539778","0.0169991738705772","0.924926249928921","0.381316657820952","COV","1","MVN_TRUE1POSCOR_LHS_NOPAR"
"-0.000567374888076188","0.0100892598912176","0.0382990971680062","0.381316657820952","0.91241053084666","COV","1","MVN_TRUE1POSCOR_LHS_NOPAR"
"-1.98941080358243","-1.70444501128412","-1.93420407725854","-1.92620714940364","-1.97252654657793","P025","1","MVN_TRUE1POSCOR_LHS_NOPAR"
"1.77998390243451","1.90012764690771","2.01180947873976","1.78692688075412","1.73047168926199","P975","1","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.0202861265638468","-0.0359073582371783","0.0266877139465813","-0.000460856843299164","0.035422177418341","CENTER","2","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.920296159011538","0.94287718087439","1.04520848833521","0.921901780295668","0.876572513517673","VAR","2","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.920296159011538","0.0664233935295616","0.0196283450287351","-0.00736807028676643","0.0177278542420764","COV","2","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.0664233935295616","0.94287718087439","-0.0110904661824516","0.0411360794863655","-0.00842619948236773","COV","2","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.0196283450287351","-0.0110904661824516","1.04520848833521","-0.0590862608264454","-0.0420451666767999","COV","2","MVN_TRUE1POSCOR_LHS_NOPAR"
"-0.00736807028676643","0.0411360794863655","-0.0590862608264454","0.921901780295668","0.0719404695232644","COV","2","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.0177278542420764","-0.00842619948236773","-0.0420451666767999","0.0719404695232644","0.876572513517673","COV","2","MVN_TRUE1POSCOR_LHS_NOPAR"
"-1.78247852307124","-1.87056981602806","-1.93179114309677","-1.90685069906506","-1.77842919289624","P025","2","MVN_TRUE1POSCOR_LHS_NOPAR"
"1.89547608285555","1.86038518984732","2.01072694910299","1.83238551996905","1.79329695112192","P975","2","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.0393444523656226","0.0319439876790972","0.020207665889487","0.0264753726730785","0.00955523128600966","CENTER","3","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.857663154685458","0.885722014534108","1.0448962097159","0.871141135830824","0.856772410056335","VAR","3","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.857663154685458","0.363070856932184","-0.00669279180872187","0.0103624484975064","-0.0108829104460851","COV","3","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.363070856932184","0.885722014534108","0.0142150615520096","-0.0171595363009572","0.00245678574544121","COV","3","MVN_TRUE1POSCOR_LHS_NOPAR"
"-0.00669279180872187","0.0142150615520096","1.0448962097159","0.0523093824331398","0.0127018613994039","COV","3","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.0103624484975064","-0.0171595363009572","0.0523093824331398","0.871141135830824","0.322054060564297","COV","3","MVN_TRUE1POSCOR_LHS_NOPAR"
"-0.0108829104460851","0.00245678574544121","0.0127018613994039","0.322054060564297","0.856772410056335","COV","3","MVN_TRUE1POSCOR_LHS_NOPAR"
"-1.83938851882922","-1.80700010296163","-1.98141120808491","-1.76786560742984","-1.78479994637076","P025","3","MVN_TRUE1POSCOR_LHS_NOPAR"
"1.80309542782382","1.80239622322076","1.98475156389138","1.96201405223266","1.77134164231563","P975","3","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.0227967917539994","0.074807303813848","-0.00528352181812656","-0.0394848305482133","-0.0469685411637226","CENTER","4","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.945167227443153","0.87179535104275","0.991374187330887","0.884855854156753","0.92375457857183","VAR","4","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.945167227443153","0.0369276785055144","-0.0416045013123397","-0.0400826967683865","0.0627532874917836","COV","4","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.0369276785055144","0.87179535104275","0.00766618794982987","0.0251167665947366","-0.0300025717428554","COV","4","MVN_TRUE1POSCOR_LHS_NOPAR"
"-0.0416045013123397","0.00766618794982987","0.991374187330887","-0.0309003395399884","0.0269097550792095","COV","4","MVN_TRUE1POSCOR_LHS_NOPAR"
"-0.0400826967683865","0.0251167665947366","-0.0309003395399884","0.884855854156753","0.102410770669061","COV","4","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.0627532874917836","-0.0300025717428554","0.0269097550792095","0.102410770669061","0.92375457857183","COV","4","MVN_TRUE1POSCOR_LHS_NOPAR"
"-1.90780915166345","-1.73403815868933","-1.90101908679776","-1.91491710324907","-1.92248908305206","P025","4","MVN_TRUE1POSCOR_LHS_NOPAR"
"1.89265511081205","1.93983973891483","1.94806349102696","1.76366568639539","1.90128971022173","P975","4","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.0344758797519636","0.0104890389057078","0.00950112394304562","-0.0262290721967157","0.0142272942274095","CENTER","5","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.912257532666229","0.932039922657821","1.00983185824681","0.831364092648063","0.840703061893782","VAR","5","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.912257532666229","0.376275684865489","0.067691700186003","0.024779484428206","-0.0522008248079792","COV","5","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.376275684865489","0.932039922657821","0.0438527777026922","0.0055470843651833","-0.0131077867209554","COV","5","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.067691700186003","0.0438527777026922","1.00983185824681","-0.0223619940157705","-0.0201658098440426","COV","5","MVN_TRUE1POSCOR_LHS_NOPAR"
"0.024779484428206","0.0055470843651833","-0.0223619940157705","0.831364092648063","0.273618154597902","COV","5","MVN_TRUE1POSCOR_LHS_NOPAR"
"-0.0522008248079792","-0.0131077867209554","-0.0201658098440426","0.273618154597902","0.840703061893782","COV","5","MVN_TRUE1POSCOR_LHS_NOPAR"
"-1.77446130680744","-1.95692689305538","-1.96129478802961","-1.80681754842065","-1.74351952237859","P025","5","MVN_TRUE1POSCOR_LHS_NOPAR"
"1.88869545464452","1.87546035060009","2.06766500272684","1.66435299461674","1.84025247792174","P975","5","MVN_TRUE1POSCOR_LHS_NOPAR"
