"param1","param2","param3","param4","param5","Variable","Iteration","NAME"
"0","0","0","0","0","CENTER","0","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.1","0.1","0.1","0.1","0.1","VAR","0","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.1","0","0","0","0","COV","0","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0","0.1","0","0","0","COV","0","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0","0","0.1","0","0","COV","0","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0","0","0","0.1","0","COV","0","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0","0","0","0","0.1","COV","0","MVN_DEFL1NEGCOR_LHS_NOPAR"
NA,NA,NA,NA,NA,"P975","0","MVN_DEFL1NEGCOR_LHS_NOPAR"
NA,NA,NA,NA,NA,"P025","0","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.000528016952617386","0.00241987171010427","-0.0071680056116063","0.00911571930259815","0.00528843296375275","CENTER","1","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.168880616722662","0.168452513088946","0.184136984965144","0.17154541647555","0.173023298969152","VAR","1","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.168880616722662","-0.012415238735483","0.00806841174367575","0.00181565369379793","0.00397644033051259","COV","1","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.012415238735483","0.168452513088946","0.00152283319279497","-0.000262448772719681","-0.00393800900186395","COV","1","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.00806841174367575","0.00152283319279497","0.184136984965144","0.0023402374014938","0.00256295184333933","COV","1","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.00181565369379793","-0.000262448772719681","0.0023402374014938","0.17154541647555","-0.00630122256286308","COV","1","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.00397644033051259","-0.00393800900186395","0.00256295184333933","-0.00630122256286308","0.173023298969152","COV","1","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.775977229449995","-0.787189953048898","-0.796602377771582","-0.799236120658501","-0.776372153319119","P025","1","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.778142568247337","0.787208599460159","0.806156151348513","0.766022113069459","0.790749725866635","P975","1","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.014055842837702","0.000453275158522632","-0.00652300316841455","0.00238768678332681","-0.00382723892898427","CENTER","2","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.285963458418242","0.299592943852134","0.316207599153576","0.279343352517246","0.282255599103624","VAR","2","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.285963458418242","-0.0237264628854122","-0.00992210542748665","-0.0125996063032767","-0.00387310827387253","COV","2","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.0237264628854122","0.299592943852134","0.0126203824946694","0.0141713040813548","0.00100454845857332","COV","2","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.00992210542748665","0.0126203824946694","0.316207599153576","-0.00106093404283739","0.00776491234619538","COV","2","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.0125996063032767","0.0141713040813548","-0.00106093404283739","0.279343352517246","-0.0152013053538457","COV","2","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.00387310827387253","0.00100454845857332","0.00776491234619538","-0.0152013053538457","0.282255599103624","COV","2","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-1.01869664834532","-1.03261387744607","-1.06456202939304","-0.973222540499527","-1.01841010651283","P025","2","MVN_DEFL1NEGCOR_LHS_NOPAR"
"1.01129557583179","1.03605406547192","1.07022380053767","1.00743640244001","1.03569855037188","P975","2","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.0221704417431193","-0.0162295533913655","0.00456987371971657","0.00531637738284987","-0.0053637521125632","CENTER","3","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.459522277516061","0.453911020573214","0.535986898378455","0.462593853470096","0.439904151338828","VAR","3","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.459522277516061","-0.00871116971626509","0.0206000487275152","0.00455334329772446","0.011666149769658","COV","3","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.00871116971626509","0.453911020573214","-0.0229121638033273","-0.00768257680825377","-0.00126623805450929","COV","3","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.0206000487275152","-0.0229121638033273","0.535986898378455","-0.00192265434241365","0.0103086027915166","COV","3","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.00455334329772446","-0.00768257680825377","-0.00192265434241365","0.462593853470096","-0.0458346074748623","COV","3","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.011666149769658","-0.00126623805450929","0.0103086027915166","-0.0458346074748623","0.439904151338828","COV","3","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-1.26820858386418","-1.35197805531949","-1.40501959823045","-1.25075314235214","-1.26182901506373","P025","3","MVN_DEFL1NEGCOR_LHS_NOPAR"
"1.30301901084031","1.32020537757599","1.39242851675075","1.29307913887151","1.29941494449355","P975","3","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.0217823011029334","0.00328266704464554","-0.0177254139867986","0.0303473806901843","-0.0333304601399757","CENTER","4","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.649710265854888","0.617043582968394","0.798697919713487","0.638338669469625","0.606094688188647","VAR","4","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.649710265854888","-0.139855973150062","-0.0407742335485903","-0.00760282720944028","0.0220109805286444","COV","4","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.139855973150062","0.617043582968394","0.0564894103280325","0.0373101526592464","-0.0173107464094524","COV","4","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.0407742335485903","0.0564894103280325","0.798697919713487","0.011666433139875","-0.0265367334549787","COV","4","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.00760282720944028","0.0373101526592464","0.011666433139875","0.638338669469625","-0.0855985770323494","COV","4","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.0220109805286444","-0.0173107464094524","-0.0265367334549787","-0.0855985770323494","0.606094688188647","COV","4","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-1.52504010263864","-1.51639991439534","-1.77204571619626","-1.49427169942166","-1.50635901760769","P025","4","MVN_DEFL1NEGCOR_LHS_NOPAR"
"1.50354191772592","1.47196573203841","1.76856604386206","1.5213637905297","1.47074199788919","P975","4","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.0223165463418227","0.0113688486942057","-0.0336745494491904","0.0191749967909796","-0.0311386158628799","CENTER","5","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.782556412915374","0.777241447565858","0.962636770350918","0.773476376536222","0.761174289876037","VAR","5","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.782556412915374","-0.151253875852614","-0.00268468757931443","-0.00412028794215537","0.00125110028427223","COV","5","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.151253875852614","0.777241447565858","-0.0339513490485642","-0.0587789791829927","0.0196330802149274","COV","5","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.00268468757931443","-0.0339513490485642","0.962636770350918","-0.0358091902005064","0.0113681058631796","COV","5","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-0.00412028794215537","-0.0587789791829927","-0.0358091902005064","0.773476376536222","-0.173606058855456","COV","5","MVN_DEFL1NEGCOR_LHS_NOPAR"
"0.00125110028427223","0.0196330802149274","0.0113681058631796","-0.173606058855456","0.761174289876037","COV","5","MVN_DEFL1NEGCOR_LHS_NOPAR"
"-1.75692308799999","-1.60138612674142","-1.96133802708628","-1.72515101534691","-1.70440987139589","P025","5","MVN_DEFL1NEGCOR_LHS_NOPAR"
"1.64771615802224","1.81080308877896","1.8795259710039","1.70749213173832","1.67474252604005","P975","5","MVN_DEFL1NEGCOR_LHS_NOPAR"
